category	relative_path	name	extension	size_bytes	last_write_time	candidate_for_import
CONTRACTS	data\dev-assisted-worker\agent-result-proposal.schema.json	agent-result-proposal.schema.json	.json	1725	2026-06-16T15:32:45	True
OTHER	data\dev-assisted-worker\agent-task-package.fixture.json	agent-task-package.fixture.json	.json	2524	2026-06-16T15:32:45	False
CONTRACTS	data\dev-assisted-worker\agent-task-package.schema.json	agent-task-package.schema.json	.json	2262	2026-06-16T15:32:45	True
CONTRACTS	data\dev-assisted-worker\assisted-handoff-record.schema.json	assisted-handoff-record.schema.json	.json	1804	2026-06-16T15:32:45	True
CONTRACTS	data\dev-assisted-worker\assisted-worker-adapter-contract.json	assisted-worker-adapter-contract.json	.json	1400	2026-06-17T11:16:16	True
OTHER	data\dev-assisted-worker\assisted-worker-modes.json	assisted-worker-modes.json	.json	4041	2026-06-16T15:32:45	False
CONTRACTS	data\dev-assisted-worker\assisted-worker-policy.json	assisted-worker-policy.json	.json	2260	2026-06-17T11:16:16	True
PROMPTS	data\dev-assisted-worker\assisted-worker-prompt-template.md	assisted-worker-prompt-template.md	.md	456	2026-06-17T11:16:16	True
OTHER	data\dev-assisted-worker\assisted-worker-state.json	assisted-worker-state.json	.json	2724	2026-06-16T15:32:45	False
OTHER	data\dual-pc-development-workflow\current-pc-state-snapshot.json	current-pc-state-snapshot.json	.json	1870	2026-06-16T15:32:45	False
OTHER	data\dual-pc-development-workflow\current-to-main-pc-handoff-template.json	current-to-main-pc-handoff-template.json	.json	1990	2026-06-16T15:32:45	False
OTHER	data\dual-pc-development-workflow\dual-pc-dashboard-data.json	dual-pc-dashboard-data.json	.json	4078	2026-06-16T15:32:45	False
OTHER	data\dual-pc-development-workflow\dual-pc-development-workflow-manifest.json	dual-pc-development-workflow-manifest.json	.json	3140	2026-06-16T15:32:45	False
CONTRACTS	data\dual-pc-development-workflow\dual-pc-handoff-schema.json	dual-pc-handoff-schema.json	.json	2139	2026-06-16T15:32:45	True
CONTRACTS	data\dual-pc-development-workflow\dual-pc-readiness-rules.json	dual-pc-readiness-rules.json	.json	2820	2026-06-16T15:32:45	True
OTHER	data\dual-pc-development-workflow\dual-pc-role-model.json	dual-pc-role-model.json	.json	2613	2026-06-16T15:32:45	False
CONTRACTS	data\dual-pc-development-workflow\forbidden-operations-policy.json	forbidden-operations-policy.json	.json	1730	2026-06-16T15:32:45	True
CONTRACTS	data\dual-pc-development-workflow\git-sync-policy.json	git-sync-policy.json	.json	2651	2026-06-16T15:32:45	True
CONTRACTS	data\dual-pc-development-workflow\local-repo-readiness-schema.json	local-repo-readiness-schema.json	.json	2424	2026-06-16T15:32:45	True
CONTRACTS	data\dual-pc-development-workflow\machine-authority-policy.json	machine-authority-policy.json	.json	3149	2026-06-16T15:32:45	True
REPORTS	data\dual-pc-development-workflow\main-pc-repo-readiness-template.json	main-pc-repo-readiness-template.json	.json	1584	2026-06-16T15:32:45	True
OTHER	data\dual-pc-development-workflow\shared-exchange-map.json	shared-exchange-map.json	.json	4429	2026-06-16T15:32:45	False
CONTRACTS	data\dual-pc-development-workflow\shared-workspace-bridge-policy.json	shared-workspace-bridge-policy.json	.json	2332	2026-06-16T15:32:45	True
CONTRACTS	data\dual-pc-development-workflow\workspace-separation-policy.json	workspace-separation-policy.json	.json	1962	2026-06-16T15:32:45	True
CONTRACTS	data\dual-pc-development-workflow\writer-lock-policy.json	writer-lock-policy.json	.json	1123	2026-06-16T15:32:45	True
CONTRACTS	data\ENGREMIAT_007E_PANEL_MAESTRO_OPERATIVO\contracts\007e-panel-contract.json	007e-panel-contract.json	.json	1399	2026-06-17T21:07:13	True
MANUALS	data\ENGREMIAT_007E_PANEL_MAESTRO_OPERATIVO\docs\README.md	README.md	.md	147	2026-06-17T21:07:13	True
CONTRACTS	data\ENGREMIAT_007E_PANEL_MAESTRO_OPERATIVO\E02_TIMELINE_AND_HISTORY\contracts\timeline-contract.json	timeline-contract.json	.json	616	2026-06-17T21:07:56	True
OTHER	data\ENGREMIAT_007E_PANEL_MAESTRO_OPERATIVO\E02_TIMELINE_AND_HISTORY\packages\operational-timeline.json	operational-timeline.json	.json	3479	2026-06-17T21:07:56	False
REPORTS	data\ENGREMIAT_007E_PANEL_MAESTRO_OPERATIVO\E02_TIMELINE_AND_HISTORY\reports\e02-timeline-history-report.json	e02-timeline-history-report.json	.json	521	2026-06-17T21:07:56	True
CONTRACTS	data\ENGREMIAT_007E_PANEL_MAESTRO_OPERATIVO\E03_DECISION_CENTER\contracts\decision-center-contract.json	decision-center-contract.json	.json	865	2026-06-17T21:08:40	True
OTHER	data\ENGREMIAT_007E_PANEL_MAESTRO_OPERATIVO\E03_DECISION_CENTER\docs\DECISION_CENTER.md	DECISION_CENTER.md	.md	316	2026-06-17T21:08:40	False
OTHER	data\ENGREMIAT_007E_PANEL_MAESTRO_OPERATIVO\E03_DECISION_CENTER\packages\decision-center.json	decision-center.json	.json	3305	2026-06-17T21:08:40	False
REPORTS	data\ENGREMIAT_007E_PANEL_MAESTRO_OPERATIVO\E03_DECISION_CENTER\reports\e03-decision-center-report.json	e03-decision-center-report.json	.json	596	2026-06-17T21:08:40	True
CONTRACTS	data\ENGREMIAT_007E_PANEL_MAESTRO_OPERATIVO\E04_INTEGRATION_READINESS\contracts\integration-readiness-contract.json	integration-readiness-contract.json	.json	696	2026-06-17T21:09:32	True
REPORTS	data\ENGREMIAT_007E_PANEL_MAESTRO_OPERATIVO\E04_INTEGRATION_READINESS\packages\integration-readiness.json	integration-readiness.json	.json	2176	2026-06-17T21:09:32	True
REPORTS	data\ENGREMIAT_007E_PANEL_MAESTRO_OPERATIVO\E04_INTEGRATION_READINESS\reports\e04-integration-readiness-report.json	e04-integration-readiness-report.json	.json	612	2026-06-17T21:09:32	True
CONTRACTS	data\ENGREMIAT_007E_PANEL_MAESTRO_OPERATIVO\E05_CLOSE_AND_NEXT\contracts\007e-close-manifest.json	007e-close-manifest.json	.json	902	2026-06-17T21:11:07	True
MANUALS	data\ENGREMIAT_007E_PANEL_MAESTRO_OPERATIVO\E05_CLOSE_AND_NEXT\docs\007E_HUMAN_MACHINE_MANUAL.md	007E_HUMAN_MACHINE_MANUAL.md	.md	723	2026-06-17T21:11:07	True
REPORTS	data\ENGREMIAT_007E_PANEL_MAESTRO_OPERATIVO\E05_CLOSE_AND_NEXT\reports\007e-close-report.md	007e-close-report.md	.md	594	2026-06-17T21:11:07	True
REPORTS	data\ENGREMIAT_007E_PANEL_MAESTRO_OPERATIVO\E05_CLOSE_AND_NEXT\reports\007e-readiness-report.json	007e-readiness-report.json	.json	656	2026-06-17T21:11:07	True
REPORTS	data\ENGREMIAT_007E_PANEL_MAESTRO_OPERATIVO\E05_CLOSE_AND_NEXT\reports\next-objective-ollama-structured-outputs-adapter.md	next-objective-ollama-structured-outputs-adapter.md	.md	524	2026-06-17T21:11:07	True
ROADMAP_TSV	data\ENGREMIAT_007E_PANEL_MAESTRO_OPERATIVO\packages\development-plan.tsv	development-plan.tsv	.tsv	1739	2026-06-17T21:07:13	True
OTHER	data\ENGREMIAT_007E_PANEL_MAESTRO_OPERATIVO\packages\panel-scope-snapshot.json	panel-scope-snapshot.json	.json	576	2026-06-17T21:07:13	False
REPORTS	data\ENGREMIAT_007E_PANEL_MAESTRO_OPERATIVO\reports\e01-panel-scope-snapshot-report.json	e01-panel-scope-snapshot-report.json	.json	568	2026-06-17T21:07:13	True
CONTRACTS	data\ENGREMIAT_KNOWLEDGE_TO_TASK_PACKET_001\contracts\task-packet-contract.json	task-packet-contract.json	.json	1344	2026-06-17T21:55:29	True
CONTRACTS	data\ENGREMIAT_KNOWLEDGE_TO_TASK_PACKET_001\E02_TASK_PACKET_SCHEMA_AND_VALIDATOR\contracts\task-packet-validator-contract.json	task-packet-validator-contract.json	.json	1057	2026-06-17T21:56:47	True
CONTRACTS	data\ENGREMIAT_KNOWLEDGE_TO_TASK_PACKET_001\E02_TASK_PACKET_SCHEMA_AND_VALIDATOR\packages\task-packet-validator.json	task-packet-validator.json	.json	1208	2026-06-17T21:56:47	True
CONTRACTS	data\ENGREMIAT_KNOWLEDGE_TO_TASK_PACKET_001\E02_TASK_PACKET_SCHEMA_AND_VALIDATOR\reports\e02-task-packet-validation-report.json	e02-task-packet-validation-report.json	.json	735	2026-06-17T21:56:47	True
CONTRACTS	data\ENGREMIAT_KNOWLEDGE_TO_TASK_PACKET_001\E03_STRUCTURED_OUTPUT_DRY_RUN\contracts\structured-output-dry-run-contract.json	structured-output-dry-run-contract.json	.json	1160	2026-06-17T21:58:01	True
OTHER	data\ENGREMIAT_KNOWLEDGE_TO_TASK_PACKET_001\E03_STRUCTURED_OUTPUT_DRY_RUN\packages\structured-output-task-packet.json	structured-output-task-packet.json	.json	2059	2026-06-17T21:58:01	False
REPORTS	data\ENGREMIAT_KNOWLEDGE_TO_TASK_PACKET_001\E03_STRUCTURED_OUTPUT_DRY_RUN\reports\e03-structured-output-dry-run-report.json	e03-structured-output-dry-run-report.json	.json	958	2026-06-17T21:58:01	True
ROADMAP_TSV	data\ENGREMIAT_KNOWLEDGE_TO_TASK_PACKET_001\packages\cline-kanban-export.tsv	cline-kanban-export.tsv	.tsv	245	2026-06-17T21:55:29	True
OTHER	data\ENGREMIAT_KNOWLEDGE_TO_TASK_PACKET_001\packages\obsidian-note-template.md	obsidian-note-template.md	.md	406	2026-06-17T21:55:29	False
OTHER	data\ENGREMIAT_KNOWLEDGE_TO_TASK_PACKET_001\packages\task-packet-dry-run.json	task-packet-dry-run.json	.json	1860	2026-06-17T21:55:29	False
REPORTS	data\ENGREMIAT_KNOWLEDGE_TO_TASK_PACKET_001\reports\e01-init-report.json	e01-init-report.json	.json	752	2026-06-17T21:55:29	True
CONTRACTS	data\ENGREMIAT_KNOWLEDGE_TO_TASK_PACKET_001\schemas\task-packet-schema.json	task-packet-schema.json	.json	3994	2026-06-17T21:55:29	True
ARCHITECTURE	data\ENGREMIAT_KNOWLEDGE_TO_TASK_PACKET_001\module.json	module.json	.json	2485	2026-06-17T21:55:29	True
MANUALS	data\ENGREMIAT_KNOWLEDGE_TO_TASK_PACKET_001\README.md	README.md	.md	169	2026-06-17T21:55:29	True
CONTRACTS	data\ENGREMIAT_MODULAR_PLATFORM_001\E01\contracts\module-registry-contract.json	module-registry-contract.json	.json	4013	2026-06-17T20:13:30	True
ARCHITECTURE	data\ENGREMIAT_MODULAR_PLATFORM_001\E01\packages\module-registry-package.json	module-registry-package.json	.json	1773	2026-06-17T20:13:30	True
CONTRACTS	data\ENGREMIAT_MODULAR_PLATFORM_001\E01\policies\module-lifecycle-policy.json	module-lifecycle-policy.json	.json	3822	2026-06-17T20:13:30	True
REPORTS	data\ENGREMIAT_MODULAR_PLATFORM_001\E01\reports\module-lifecycle-report.json	module-lifecycle-report.json	.json	1854	2026-06-17T20:13:30	True
CONTRACTS	data\ENGREMIAT_MODULAR_PLATFORM_001\E01\schemas\module-identity-schema.json	module-identity-schema.json	.json	9344	2026-06-17T20:13:30	True
ROADMAP_TSV	data\ENGREMIAT_MODULAR_PLATFORM_001\E02\contracts\plan-ingest-contract.json	plan-ingest-contract.json	.json	1140	2026-06-17T20:14:20	True
ROADMAP_TSV	data\ENGREMIAT_MODULAR_PLATFORM_001\E02\contracts\plan-normalization-contract.json	plan-normalization-contract.json	.json	1140	2026-06-17T20:14:20	True
CONTRACTS	data\ENGREMIAT_MODULAR_PLATFORM_001\E02\packages\normalization-rules.json	normalization-rules.json	.json	818	2026-06-17T20:14:20	True
ROADMAP_TSV	data\ENGREMIAT_MODULAR_PLATFORM_001\E02\packages\plan-ingest-package.json	plan-ingest-package.json	.json	1472	2026-06-17T20:14:20	True
REPORTS	data\ENGREMIAT_MODULAR_PLATFORM_001\E02\reports\module-lifecycle-report.json	module-lifecycle-report.json	.json	180	2026-06-17T20:14:20	True
ROADMAP_TSV	data\ENGREMIAT_MODULAR_PLATFORM_001\E02\reports\plan-ingest-validation-report.json	plan-ingest-validation-report.json	.json	992	2026-06-17T20:14:20	True
CONTRACTS	data\ENGREMIAT_MODULAR_PLATFORM_001\E03\contracts\control-surface-contract.json	control-surface-contract.json	.json	823	2026-06-17T20:14:51	True
CONTRACTS	data\ENGREMIAT_MODULAR_PLATFORM_001\E03\contracts\human-gate-contract.json	human-gate-contract.json	.json	915	2026-06-17T20:14:51	True
CONTRACTS	data\ENGREMIAT_MODULAR_PLATFORM_001\E03\contracts\queue-manager-contract.json	queue-manager-contract.json	.json	1156	2026-06-17T20:14:51	True
OTHER	data\ENGREMIAT_MODULAR_PLATFORM_001\E03\packages\queue-engine-package.json	queue-engine-package.json	.json	987	2026-06-17T20:14:51	False
REPORTS	data\ENGREMIAT_MODULAR_PLATFORM_001\E03\reports\queue-validation-report.json	queue-validation-report.json	.json	689	2026-06-17T20:14:51	True
CONTRACTS	data\ENGREMIAT_MODULAR_PLATFORM_001\E04\contracts\package-manifest.json	package-manifest.json	.json	840	2026-06-17T20:15:16	True
CONTRACTS	data\ENGREMIAT_MODULAR_PLATFORM_001\E04\contracts\worker-bridge-contract.json	worker-bridge-contract.json	.json	1385	2026-06-17T20:15:16	True
OTHER	data\ENGREMIAT_MODULAR_PLATFORM_001\E04\packages\package-metadata.json	package-metadata.json	.json	510	2026-06-17T20:15:16	False
OTHER	data\ENGREMIAT_MODULAR_PLATFORM_001\E04\packages\worker-context.json	worker-context.json	.json	1059	2026-06-17T20:15:16	False
PROMPTS	data\ENGREMIAT_MODULAR_PLATFORM_001\E04\packages\WORKER_PROMPT.md	WORKER_PROMPT.md	.md	641	2026-06-17T20:15:16	True
REPORTS	data\ENGREMIAT_MODULAR_PLATFORM_001\E04\reports\module-lifecycle-report.json	module-lifecycle-report.json	.json	905	2026-06-17T20:15:16	True
REPORTS	data\ENGREMIAT_MODULAR_PLATFORM_001\E04\reports\worker-bridge-validation-report.json	worker-bridge-validation-report.json	.json	829	2026-06-17T20:15:16	True
CONTRACTS	data\ENGREMIAT_MODULAR_PLATFORM_001\E05\contracts\result-normalizer-contract.json	result-normalizer-contract.json	.json	1078	2026-06-17T20:16:01	True
CONTRACTS	data\ENGREMIAT_MODULAR_PLATFORM_001\E05\contracts\state-memory-contract.json	state-memory-contract.json	.json	1124	2026-06-17T20:16:01	True
OTHER	data\ENGREMIAT_MODULAR_PLATFORM_001\E05\packages\result-package.json	result-package.json	.json	681	2026-06-17T20:16:01	False
OTHER	data\ENGREMIAT_MODULAR_PLATFORM_001\E05\packages\state-registry.json	state-registry.json	.json	638	2026-06-17T20:16:01	False
REPORTS	data\ENGREMIAT_MODULAR_PLATFORM_001\E05\reports\memory-validation-report.json	memory-validation-report.json	.json	881	2026-06-17T20:16:01	True
CONTRACTS	data\ENGREMIAT_MODULAR_PLATFORM_001\E06\contracts\kanban-adapter-contract.json	kanban-adapter-contract.json	.json	1111	2026-06-17T20:16:28	True
CONTRACTS	data\ENGREMIAT_MODULAR_PLATFORM_001\E06\contracts\operational-module-registry.json	operational-module-registry.json	.json	1128	2026-06-17T20:16:28	True
OTHER	data\ENGREMIAT_MODULAR_PLATFORM_001\E06\packages\kanban-sync-package.json	kanban-sync-package.json	.json	639	2026-06-17T20:16:28	False
REPORTS	data\ENGREMIAT_MODULAR_PLATFORM_001\E06\reports\module-registry-report.json	module-registry-report.json	.json	1064	2026-06-17T20:16:28	True
REPORTS	data\ENGREMIAT_MODULAR_PLATFORM_001\E06\reports\module-swap-report.json	module-swap-report.json	.json	681	2026-06-17T20:16:28	True
CONTRACTS	data\ENGREMIAT_MODULAR_PLATFORM_001\E07\contracts\modular-close-manifest.json	modular-close-manifest.json	.json	1059	2026-06-17T20:16:51	True
CONTRACTS	data\ENGREMIAT_MODULAR_PLATFORM_001\E07\contracts\modular-platform-close-manifest.json	modular-platform-close-manifest.json	.json	1623	2026-06-17T20:16:51	True
MANUALS	data\ENGREMIAT_MODULAR_PLATFORM_001\E07\docs\MODULAR_PLATFORM_MANUAL.md	MODULAR_PLATFORM_MANUAL.md	.md	942	2026-06-17T20:16:51	True
REPORTS	data\ENGREMIAT_MODULAR_PLATFORM_001\E07\reports\modular-close-report.md	modular-close-report.md	.md	1187	2026-06-17T20:16:51	True
REPORTS	data\ENGREMIAT_MODULAR_PLATFORM_001\E07\reports\next-modular-objective.md	next-modular-objective.md	.md	607	2026-06-17T20:16:51	True
OTHER	data\ENGREMIAT_MODULAR_PLATFORM_001\_001_POST_CLOSE_AUDIT\docs\POST_CLOSE_CONTEXT.md	POST_CLOSE_CONTEXT.md	.md	310	2026-06-17T20:35:39	False
REPORTS	data\ENGREMIAT_MODULAR_PLATFORM_001\_001_POST_CLOSE_AUDIT\reports\post-close-audit-report.json	post-close-audit-report.json	.json	7499	2026-06-17T20:35:39	True
MANUALS	data\ENGREMIAT_MODULAR_PLATFORM_MANUALS_001\docs\COMANDOS_Y_FLUJO.md	COMANDOS_Y_FLUJO.md	.md	176	2026-06-17T20:46:05	True
MANUALS	data\ENGREMIAT_MODULAR_PLATFORM_MANUALS_001\docs\DECISIONES_Y_SIGUIENTE.md	DECISIONES_Y_SIGUIENTE.md	.md	250	2026-06-17T20:46:05	True
MANUALS	data\ENGREMIAT_MODULAR_PLATFORM_MANUALS_001\docs\INDICE_ARTEFACTOS.md	INDICE_ARTEFACTOS.md	.md	227	2026-06-17T20:46:05	True
MANUALS	data\ENGREMIAT_MODULAR_PLATFORM_MANUALS_001\docs\MANUAL_OPERATIVO_HUMANO.md	MANUAL_OPERATIVO_HUMANO.md	.md	221	2026-06-17T20:46:05	True
MANUALS	data\ENGREMIAT_MODULAR_PLATFORM_MANUALS_001\docs\MAPA_ARQUITECTURA_MODULAR.md	MAPA_ARQUITECTURA_MODULAR.md	.md	260	2026-06-17T20:46:05	True
