package_idsafe_package_idsource_pathtarget_pathhas_module_jsonneeds_identitymodule_typeactionapply_nowrequires_gate
useful-loop-regression-130	useful-loop-regression-130	C:\ENGREMIAT_CORE\data\useful-loop-regression-130	data\_OFFICIAL_MODULES\useful-loop-regression-130	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
useful-proposal-124	useful-proposal-124	C:\ENGREMIAT_CORE\data\useful-proposal-124	data\_OFFICIAL_MODULES\useful-proposal-124	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
useful-task-122	useful-task-122	C:\ENGREMIAT_CORE\data\useful-task-122	data\_OFFICIAL_MODULES\useful-task-122	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
value-metrics-081	value-metrics-081	C:\ENGREMIAT_CORE\data\value-metrics-081	data\_OFFICIAL_MODULES\value-metrics-081	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
value-pipeline-071	value-pipeline-071	C:\ENGREMIAT_CORE\data\value-pipeline-071	data\_OFFICIAL_MODULES\value-pipeline-071	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
workbench-close-095	workbench-close-095	C:\ENGREMIAT_CORE\data\workbench-close-095	data\_OFFICIAL_MODULES\workbench-close-095	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
workbench-regression-094	workbench-regression-094	C:\ENGREMIAT_CORE\data\workbench-regression-094	data\_OFFICIAL_MODULES\workbench-regression-094	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
worker-import-049	worker-import-049	C:\ENGREMIAT_CORE\data\worker-import-049	data\_OFFICIAL_MODULES\worker-import-049	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
worker-proposal-intake-078	worker-proposal-intake-078	C:\ENGREMIAT_CORE\data\worker-proposal-intake-078	data\_OFFICIAL_MODULES\worker-proposal-intake-078	False	True	REGISTRY	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
worker-queue-067	worker-queue-067	C:\ENGREMIAT_CORE\data\worker-queue-067	data\_OFFICIAL_MODULES\worker-queue-067	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
worker-real-056	worker-real-056	C:\ENGREMIAT_CORE\data\worker-real-056	data\_OFFICIAL_MODULES\worker-real-056	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
worker-response-057	worker-response-057	C:\ENGREMIAT_CORE\data\worker-response-057	data\_OFFICIAL_MODULES\worker-response-057	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
worker-response-import-020	worker-response-import-020	C:\ENGREMIAT_CORE\data\worker-response-import-020	data\_OFFICIAL_MODULES\worker-response-import-020	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
